Zone Netherlands,Country,ZIP,Flow,LDM-0.41,LDM-0.51,LDM-0.61,LDM-0.71,LDM-0.81,LDM-0.91,LDM-1.01,LDM-1.21,LDM-1.51,LDM-1.61,LDM-2.01,LDM-2.41,LDM-2.51,LDM-2.81,LDM-3.01,LDM-3.21,LDM-3.51,LDM-3.61,LDM-4.01,LDM-4.41,LDM-4.51,LDM-4.81,LDM-5.01,LDM-5.21,LDM-5.51,LDM-5.61,LDM-6.01,LDM-6.41,LDM-6.51,LDM-6.81,LDM-7.01,LDM-7.21,LDM-7.51,LDM-7.61,LDM-8.01,LDM-8.41,LDM-8.51,LDM-8.81,LDM-9.01,LDM-9.21,LDM-9.51,LDM-9.61,LDM-10.1,LDM-10.41,LDM-10.51,LDM-10.81,LDM-11.01,LDM-11.21,LDM-11.51,LDM-11.61,LDM-12.01,LDM-12.41,LDM-12.51,LDM-12.81,LDM-13.01,LDM-13.21
NL,NL,73,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,74,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,75,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,76,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,77,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,78,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,79,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,80,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,81,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,82,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,83,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,84,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,85,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,86,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,87,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,88,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,89,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,90,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,91,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,92,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,93,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,94,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,95,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,96,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,97,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,98,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,99,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,8000,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8001,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8002,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8003,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8004,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8005,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8006,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8007,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8008,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8009,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8010,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8011,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8012,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8013,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8014,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8015,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8016,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8017,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8018,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8019,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8020,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8021,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8022,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8023,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8024,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8025,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8026,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8027,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8028,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NL,NL,8029,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
